Year,Product line,Product type,Product,Order method type,Retailer country, Revenue , Planned revenue , Product cost ,   Quantity   , Unit cost , Unit price , Gross profit , Unit sale price 
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,China,271441,288768,189666,833,228,347,81776,326
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Japan,264950,273144,131900,7188,18,38,133050,37
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,United States,264172,283592,111664,35449,3,8,152507,7
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Spain,262172,278906,198023,3769,53,74,64148,70
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Finland,256896,267600,130589,6690,20,40,126307,38
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Netherlands,253519,269701,177143,778,228,347,76376,326
2005,Mountaineering Equipment,Tools,Granite Ice,Web,France,250642,266640,129887,3333,39,80,120755,75
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Italy,240691,250720,122351,6268,20,40,118340,38
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,France,239286,254560,180738,3440,53,74,58549,70
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Singapore,235808,250860,178111,3390,53,74,57698,70
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Brazil,235264,250116,161102,435,370,575,74162,541
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,United Kingdom,234173,249120,157117,1557,101,160,77056,150
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Korea,232330,247160,175484,3340,53,74,56847,70
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,United Kingdom,229073,243699,173313,3047,57,80,55760,75
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,United States,227665,241008,118094,60252,2,4,109571,4
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,China,226743,241220,171550,3016,57,80,55193,75
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Germany,226412,234800,114582,5870,20,40,111829,39
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,China,224299,238617,153695,415,370,575,70604,540
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Finland,222893,237120,115507,2964,39,80,107386,75
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Spain,221990,236160,115039,2952,39,80,106951,75
2005,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Netherlands,220656,234740,115087,2134,54,110,105569,103
2005,Mountaineering Equipment,Tools,Granite Extreme,Web,Korea,219810,233840,135978,2923,47,80,83832,75
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,China,216125,229920,145008,1437,101,160,71117,150
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Brazil,215524,222640,108648,5566,20,40,106875,39
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Mexico,214571,228267,147029,397,370,575,67542,540
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Japan,213042,225612,110550,56403,2,4,102492,4
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Brazil,212784,226366,160720,3059,53,74,52064,70
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Canada,212402,225960,111269,3228,34,70,101133,66
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Italy,212064,225600,109895,2820,39,80,102169,75
2005,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Mexico,211453,224950,110287,2045,54,110,101166,103
2005,Mountaineering Equipment,Tools,Granite Grip,Web,United States,210615,215900,106763,10795,10,20,103852,20
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,United States,209423,215484,138579,3592,39,60,70844,58
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Germany,209028,222370,157883,3005,53,74,51145,70
2005,Mountaineering Equipment,Tools,Granite Extreme,Web,Singapore,208906,222240,129233,2778,47,80,79673,75
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,China,207533,220780,108718,3154,34,70,98815,66
2005,Mountaineering Equipment,Tools,Granite Extreme,Web,Netherlands,206800,220000,127930,2750,47,80,78870,75
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,China,204646,217708,154573,2942,53,74,50073,70
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Mexico,204314,217356,142762,627,228,347,61553,326
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Korea,203115,216080,105258,2701,39,80,97857,75
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Finland,201987,214880,135522,1343,101,160,66465,150
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Italy,201794,214674,152419,2901,53,74,49375,70
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Canada,198776,211467,150391,2644,57,80,48385,75
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Spain,197776,210400,132697,1315,101,160,65079,150
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Mexico,192542,204832,145431,2768,53,74,47111,70
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,United Kingdom,188846,200900,98929,2870,34,70,89917,66
2005,Mountaineering Equipment,Tools,Granite Grip,Web,Japan,188611,192460,95171,9623,10,20,93439,20
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,France,184943,196751,139925,2460,57,80,45018,75
2005,Mountaineering Equipment,Safety,Husky Harness,Web,United Kingdom,184766,196560,132360,3024,44,65,52406,61
2005,Mountaineering Equipment,Tools,Granite Extreme,Web,Switzerland,184616,196400,114207,2455,47,80,70409,75
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Netherlands,183763,195493,125919,340,370,575,57844,540
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Canada,183305,188974,91255,4973,18,38,92050,37
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,Japan,182833,188489,121218,3142,39,60,61615,58
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Switzerland,182156,193783,127279,559,228,347,54877,326
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,China,181999,189582,91548,4989,18,38,90451,36
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,United Kingdom,180361,185200,78148,3495,22,53,102213,52
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Germany,178976,190400,120083,1190,101,160,58893,150
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Mexico,178560,186000,90768,4650,20,40,87792,38
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Canada,177472,188800,119074,1180,101,160,58398,150
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Germany,177171,188480,91813,2356,39,80,85358,75
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Korea,174464,185600,117056,1160,101,160,57408,150
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Korea,173204,182320,88972,4558,20,40,84232,38
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,Japan,171352,183440,72230,22930,3,8,99123,6
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Finland,170530,181415,122162,2791,44,65,48368,61
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Finland,170488,181370,89312,2591,34,70,81176,66
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Brazil,170478,181360,88345,2267,39,80,82133,75
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Canada,169980,180830,121768,2782,44,65,48212,61
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Singapore,167997,178720,112716,1117,101,160,55280,150
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,United Kingdom,165650,170886,82520,4497,18,38,83130,37
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Canada,165506,170310,71865,3214,22,53,93641,52
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Switzerland,163455,171919,110735,299,370,575,52720,547
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,France,163184,173600,109487,1085,101,160,53697,150
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Spain,162987,173390,85382,2477,34,70,77604,66
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Spain,162159,172510,116166,2654,44,65,45994,61
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Singapore,162056,172400,83980,2155,39,80,78076,75
2005,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,Web,United States,159277,170797,93486,4271,22,40,65790,37
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Singapore,158669,165280,80657,4132,20,40,78012,38
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,China,157760,161355,68086,3045,22,53,89673,52
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Netherlands,157623,167684,119056,2266,53,74,38567,70
2005,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Switzerland,156548,166540,81650,1514,54,110,74898,103
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Finland,154171,158493,66879,2991,22,53,87293,52
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,China,152543,162280,79517,40570,2,4,73026,4
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Spain,151037,160680,114272,2009,57,80,36765,75
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Mexico,149573,159120,77511,1989,39,80,72061,75
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Canada,149468,157464,77157,39366,2,4,72311,4
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Finland,149172,153786,74262,4047,18,38,74910,37
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,United Kingdom,148835,158270,105383,833,127,190,43452,179
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Spain,148078,152081,64173,2870,22,53,83904,52
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Korea,145996,149485,63078,2821,22,53,82919,52
2005,Mountaineering Equipment,Tools,Granite Extreme,Web,Austria,141526,150560,87551,1882,47,80,53976,75
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Switzerland,140417,144760,70643,3619,20,40,69774,39
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Brazil,140173,149120,94048,932,101,160,46125,150
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Finland,140136,149083,106024,1864,57,80,34111,75
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Germany,139814,143073,60372,2700,22,53,79442,52
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,France,139035,147910,72835,2113,34,70,66200,66
2005,Mountaineering Equipment,Safety,Husky Harness,Web,France,138636,147485,99314,2269,44,65,39322,61
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Netherlands,138142,146960,71588,1837,39,80,66555,75
2005,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,Web,Japan,137829,150042,81709,3752,22,40,56120,37
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Netherlands,137472,143200,69882,3580,20,40,67590,38
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Singapore,136986,145730,98132,2242,44,65,38854,61
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,United Kingdom,136434,142728,69937,35682,2,4,66498,4
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Korea,136377,145084,103180,1814,57,80,33196,75
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Germany,136272,144970,71387,2071,34,70,64884,66
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Spain,136124,140334,67767,3693,18,38,68357,37
2005,Mountaineering Equipment,Safety,Husky Harness,Web,China,133870,142415,95900,2191,44,65,37970,61
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Brazil,131205,139580,68733,1994,34,70,62472,66
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Austria,130996,139357,91531,402,228,347,39464,326
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Spain,130802,139080,92605,732,127,190,38196,179
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Italy,130588,138925,98801,1737,57,80,31787,75
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Brazil,130143,138450,93230,2130,44,65,36913,61
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,France,130042,134064,64739,3528,18,38,65303,37
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Finland,129664,137940,91846,726,127,190,37817,179
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,China,127320,131258,84413,2188,39,60,42907,58
2005,Mountaineering Equipment,Safety,Husky Harness Extreme,Web,Austria,125734,133760,65579,1216,54,110,60156,103
2005,Mountaineering Equipment,Tools,Granite Grip,Web,China,124994,128860,63721,6443,10,20,61273,19
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Korea,122877,130720,87039,688,127,190,35838,179
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,United Kingdom,122655,129488,50986,16186,3,8,71669,7
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Finland,121463,129216,63316,32304,2,4,58147,4
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Singapore,120842,123679,52188,2334,22,53,68654,52
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,United Kingdom,120694,123939,79706,2066,39,60,40988,58
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Brazil,120650,123838,52255,2337,22,53,68394,52
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Germany,120438,128128,91122,1602,57,80,29317,75
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Korea,120428,128115,86271,1971,44,65,34157,61
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Germany,119023,126620,85264,1948,44,65,33759,61
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Germany,118948,126540,84256,666,127,190,34692,179
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Germany,118674,122854,59326,3233,18,38,59348,37
2005,Mountaineering Equipment,Tools,Granite Grip,Web,United Kingdom,118642,121140,59904,6057,10,20,58738,20
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,France,118197,121347,51204,2290,22,53,66992,52
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Netherlands,117923,125450,84476,1930,44,65,33447,61
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Mexico,117058,124530,61322,1779,34,70,55736,66
2005,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Web,Brazil,115925,119510,57711,3145,18,38,58214,37
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Brazil,115852,123249,87652,1541,57,80,28200,75
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Singapore,115476,122849,87368,1536,57,80,28109,75
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,Spain,114871,121676,59621,30419,2,4,55249,4
2005,Mountaineering Equipment,Tools,Granite Grip,Web,Canada,113557,116100,57411,5805,10,20,56145,20
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Italy,113373,120610,59392,1723,34,70,53982,66
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Canada,113232,120460,80207,634,127,190,33025,179
2005,Mountaineering Equipment,Safety,Husky Harness,Web,Italy,113218,120445,81106,1853,44,65,32112,61
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Web,Switzerland,112826,120028,85220,1622,53,74,27606,70
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Austria,112592,119596,77033,208,370,575,35560,541
2005,Mountaineering Equipment,Tools,Granite Ice,Web,Switzerland,110995,118080,57520,1476,39,80,53475,75
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,Canada,110224,114696,45162,14337,3,8,65063,7
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,China,110196,117230,78057,617,127,190,32140,179
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,Canada,109322,112361,72260,1873,39,60,37062,58
2005,Mountaineering Equipment,Tools,Granite Grip,Web,France,108525,110740,54761,5537,10,20,53764,20
2005,Mountaineering Equipment,Tools,Granite Axe,Web,Austria,108330,111680,54500,2792,20,40,53830,39
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Mexico,107837,114720,72352,717,101,160,35484,150
2005,Mountaineering Equipment,Climbing Accessories,Granite Belay,Web,Korea,107188,114030,56152,1629,34,70,51037,66
2005,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Web,France,105678,110616,54202,27654,2,4,51476,4
2005,Mountaineering Equipment,Tools,Granite Hammer,Web,Mexico,103974,110612,78665,1383,57,80,25309,75
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Netherlands,103776,110400,69628,690,101,160,34148,150
2005,Mountaineering Equipment,Tools,Granite Shovel,Web,France,102870,105522,67862,1759,39,60,35008,59
2005,Mountaineering Equipment,Safety,Granite Signal Mirror,Web,United States,102469,113817,52587,3449,15,33,49882,31
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,Finland,100228,105512,41545,13189,3,8,58683,7
2005,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Web,Mexico,99771,102112,43088,1927,22,53,56684,52
2005,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,Web,Spain,98897,104536,41161,13067,3,8,57736,7
